ward_code,ward_name,district_name,province_name
"24052","Xã Ia Sol","Huyện Phú Thiện","Tỉnh Gia Lai"
"24055","Xã Ia Piar","Huyện Phú Thiện","Tỉnh Gia Lai"
"24067","Xã Ia Yeng","Huyện Phú Thiện","Tỉnh Gia Lai"
"29062","Xã Phú Thuận","Huyện Bình Đại","Tỉnh Bến Tre"
"29056","Xã Long Định","Huyện Bình Đại","Tỉnh Bến Tre"
"29053","Xã Tam Hiệp","Huyện Bình Đại","Tỉnh Bến Tre"
"20533","Xã Đại Tân","Huyện Đại Lộc","Tỉnh Quảng Nam"
"20542","Xã Đại Thắng","Huyện Đại Lộc","Tỉnh Quảng Nam"
"20530","Xã Đại Chánh","Huyện Đại Lộc","Tỉnh Quảng Nam"
"20527","Xã Đại Thạnh","Huyện Đại Lộc","Tỉnh Quảng Nam"
"28657","Xã Bình Phú","Huyện Gò Công Tây","Tỉnh Tiền Giang"
"28663","Xã Thành Công","Huyện Gò Công Tây","Tỉnh Tiền Giang"
"28669","Xã Yên Luông","Huyện Gò Công Tây","Tỉnh Tiền Giang"
"10750","Thị trấn Phú Thái","Huyện Kim Thành","Tỉnh Hải Dương"
"10771","Xã Kim Xuyên","Huyện Kim Thành","Tỉnh Hải Dương"
"10780","Xã Kim Anh","Huyện Kim Thành","Tỉnh Hải Dương"
"10783","Xã Kim Liên","Huyện Kim Thành","Tỉnh Hải Dương"
"05791","Xã Phú Thịnh","Huyện Đại Từ","Tỉnh Thái Nguyên"
"05800","Xã Bản Ngoại","Huyện Đại Từ","Tỉnh Thái Nguyên"
"05779","Xã Phú Cường","Huyện Đại Từ","Tỉnh Thái Nguyên"
"30034","Xã Phú Thành A","Huyện Tam Nông","Tỉnh Đồng Tháp"
"30031","Xã Phú Thọ","Huyện Tam Nông","Tỉnh Đồng Tháp"
"25250","Xã Phước Tân","Huyện Phú Riềng","Tỉnh Bình Phước"
"25261","Xã Phú Trung","Huyện Phú Riềng","Tỉnh Bình Phước"
"19018","Xã Quảng Đông","Huyện Quảng Trạch","Tỉnh Quảng Bình"
"19021","Xã Quảng Phú","Huyện Quảng Trạch","Tỉnh Quảng Bình"
"19015","Xã Quảng Kim","Huyện Quảng Trạch","Tỉnh Quảng Bình"
"19012","Xã Quảng Hợp","Huyện Quảng Trạch","Tỉnh Quảng Bình"
"31569","Thị trấn Châu Thành","Huyện Châu Thành","Tỉnh Sóc Trăng"
"31573","Xã Phú Tâm","Huyện Châu Thành","Tỉnh Sóc Trăng"
"32221","Xã Tân Hải","Huyện Phú Tân","Tỉnh Cà Mau"
"32218","Xã Phú Tân","Huyện Phú Tân","Tỉnh Cà Mau"
"30406","Thị trấn Phú Mỹ","Huyện Phú Tân","Tỉnh An Giang"
"30460","Xã Tân Trung","Huyện Phú Tân","Tỉnh An Giang"
"30457","Xã Tân Hòa","Huyện Phú Tân","Tỉnh An Giang"
"30451","Xã Phú Hưng","Huyện Phú Tân","Tỉnh An Giang"
"28819","Xã Phú Túc","Huyện Châu Thành","Tỉnh Bến Tre"
"28804","Xã Tân Thạch","Huyện Châu Thành","Tỉnh Bến Tre"
"28855","Xã Tường Đa","Huyện Châu Thành","Tỉnh Bến Tre"
"28810","Thị trấn Châu Thành","Huyện Châu Thành","Tỉnh Bến Tre"
"24076","Thị trấn Phú Túc","Huyện Krông Pa","Tỉnh Gia Lai"
"24097","Xã Phú Cần","Huyện Krông Pa","Tỉnh Gia Lai"
"24106","Xã Chư Ngọc","Huyện Krông Pa","Tỉnh Gia Lai"
"24091","Xã Ia Mláh","Huyện Krông Pa","Tỉnh Gia Lai"
"24088","Xã Đất Bằng","Huyện Krông Pa","Tỉnh Gia Lai"
"19954","Xã Phú Gia","Huyện Phú Vang","Thành phố Huế"
"19957","Xã Vinh Hà","Huyện Phú Vang","Thành phố Huế"
"19942","Thị trấn Phú Đa","Huyện Phú Vang","Thành phố Huế"
"19921","Xã Phú Diên","Huyện Phú Vang","Thành phố Huế"
"19936","Xã Vinh Xuân","Huyện Phú Vang","Thành phố Huế"
"19948","Xã Vinh An","Huyện Phú Vang","Thành phố Huế"
"19945","Xã Vinh Thanh","Huyện Phú Vang","Thành phố Huế"
"26212","Xã Phú Tân","Huyện Định Quán","Tỉnh Đồng Nai"
"26215","Xã Phú Vinh","Huyện Định Quán","Tỉnh Đồng Nai"
"05773","Xã Yên Lãng","Huyện Đại Từ","Tỉnh Thái Nguyên"
"05797","Xã Phú Xuyên","Huyện Đại Từ","Tỉnh Thái Nguyên"
"10270","Thị trấn Phú Minh","Huyện Phú Xuyên","Thành phố Hà Nội"
"10273","Thị trấn Phú Xuyên","Huyện Phú Xuyên","Thành phố Hà Nội"
"10282","Xã Nam Tiến","Huyện Phú Xuyên","Thành phố Hà Nội"
"10300","Xã Hồng Thái","Huyện Phú Xuyên","Thành phố Hà Nội"
"10318","Xã Quang Hà","Huyện Phú Xuyên","Thành phố Hà Nội"
"10312","Xã Nam Phong","Huyện Phú Xuyên","Thành phố Hà Nội"
"10261","Xã Văn Tự","Huyện Thường Tín","Thành phố Hà Nội"
"10267","Xã Minh Cường","Huyện Thường Tín","Thành phố Hà Nội"
"10264","Xã Vạn Nhất","Huyện Thường Tín","Thành phố Hà Nội"
"24359","Xã Ea Puk","Huyện Krông Năng","Tỉnh Đắk Lắk"
"24360","Xã Ea Dăh","Huyện Krông Năng","Tỉnh Đắk Lắk"
"24364","Xã Phú Xuân","Huyện Krông Năng","Tỉnh Đắk Lắk"
"14890","Xã Phú Xuân","Huyện Quan Hóa","Tỉnh Thanh Hóa"
"05602","Xã Phú Đình","Huyện Định Hóa","Tỉnh Thái Nguyên"
"05590","Xã Điềm Mặc","Huyện Định Hóa","Tỉnh Thái Nguyên"
"07324","Xã Phúc Hòa","Huyện Tân Yên","Tỉnh Bắc Giang"
"07330","Xã Hợp Đức","Huyện Tân Yên","Tỉnh Bắc Giang"
"07357","Xã Liên Chung","Huyện Tân Yên","Tỉnh Bắc Giang"
"02983","Xã Việt Tiến","Huyện Bảo Yên","Tỉnh Lào Cai"
"02998","Xã Phúc Khánh","Huyện Bảo Yên","Tỉnh Lào Cai"
"17848","Xã Nghi Lâm","Huyện Nghi Lộc","Tỉnh Nghệ An"
"17857","Xã Nghi Mỹ","Huyện Nghi Lộc","Tỉnh Nghệ An"
"17884","Xã Nghi Công Bắc","Huyện Nghi Lộc","Tỉnh Nghệ An"
"17887","Xã Nghi Công Nam","Huyện Nghi Lộc","Tỉnh Nghệ An"
"09724","Xã Nam Hà","Huyện Phúc Thọ","Thành phố Hà Nội"
"09721","Xã Vân Phúc","Huyện Phúc Thọ","Thành phố Hà Nội"
"09727","Xã Xuân Đình","Huyện Phúc Thọ","Thành phố Hà Nội"
"09733","Xã Sen Phương","Huyện Phúc Thọ","Thành phố Hà Nội"
"09739","Xã Võng Xuyên","Huyện Phúc Thọ","Thành phố Hà Nội"
"01891","Xã Bành Trạch","Huyện Ba Bể","Tỉnh Bắc Kạn"
"01894","Xã Phúc Lộc","Huyện Ba Bể","Tỉnh Bắc Kạn"
"01897","Xã Hà Hiệu","Huyện Ba Bể","Tỉnh Bắc Kạn"
"10447","Xã Thượng Lâm","Huyện Mỹ Đức","Thành phố Hà Nội"
"10453","Xã Phúc Lâm","Huyện Mỹ Đức","Thành phố Hà Nội"
"10450","Xã Tuy Lai","Huyện Mỹ Đức","Thành phố Hà Nội"
"10459","Xã Mỹ Xuyên","Huyện Mỹ Đức","Thành phố Hà Nội"
"10444","Xã Đồng Tâm","Huyện Mỹ Đức","Thành phố Hà Nội"
"00469","Xã Nam Hồng","Huyện Đông Anh","Thành phố Hà Nội"
"00463","Xã Bắc Hồng","Huyện Đông Anh","Thành phố Hà Nội"
"00481","Xã Vân Nội","Huyện Đông Anh","Thành phố Hà Nội"
"00466","Xã Nguyên Khê","Huyện Đông Anh","Thành phố Hà Nội"
"00472","Xã Tiên Dương","Huyện Đông Anh","Thành phố Hà Nội"
"09715","Thị trấn Phúc Thọ","Huyện Phúc Thọ","Thành phố Hà Nội"
"09745","Xã Long Thượng","Huyện Phúc Thọ","Thành phố Hà Nội"
"09742","Xã Tích Lộc","Huyện Phúc Thọ","Thành phố Hà Nội"
"09760","Xã Trạch Mỹ Lộc","Huyện Phúc Thọ","Thành phố Hà Nội"
"09763","Xã Phúc Hòa","Huyện Phúc Thọ","Thành phố Hà Nội"
"09769","Xã Phụng Thượng","Huyện Phúc Thọ","Thành phố Hà Nội"
"24898","Xã Phúc Thọ","Huyện Lâm Hà","Tỉnh Lâm Đồng"
"24907","Xã Tân Thanh","Huyện Lâm Hà","Tỉnh Lâm Đồng"
"18553","Xã Hương Trạch","Huyện Hương Khê","Tỉnh Hà Tĩnh"
"18547","Xã Phúc Trạch","Huyện Hương Khê","Tỉnh Hà Tĩnh"
"18559","Xã Hương Liên","Huyện Hương Khê","Tỉnh Hà Tĩnh"
"31435","Xã Phương Phú","Huyện Phụng Hiệp","Tỉnh Hậu Giang"
"31426","Xã Phương Bình","Huyện Phụng Hiệp","Tỉnh Hậu Giang"
"30043","Xã Hưng Thạnh","Huyện Tháp Mười","Tỉnh Đồng Tháp"
"30082","Xã Phương Thịnh","Huyện Cao Lãnh","Tỉnh Đồng Tháp"
"26497","Xã Vĩnh Thanh","Huyện Nhơn Trạch","Tỉnh Đồng Nai"
"26494","Xã Long Thọ","Huyện Nhơn Trạch","Tỉnh Đồng Nai"
"26503","Xã Phước An","Huyện Nhơn Trạch","Tỉnh Đồng Nai"
"20740","Xã Phước Chánh","Huyện Phước Sơn","Tỉnh Quảng Nam"
"20743","Xã Phước Công","Huyện Phước Sơn","Tỉnh Quảng Nam"
"25729","Xã Phước Bình","Thị xã Trảng Bàng","Tỉnh Tây Ninh"
"25738","Xã Phước Chỉ","Thị xã Trảng Bàng","Tỉnh Tây Ninh"
"22888","Xã An Hải","Huyện Ninh Phước","Tỉnh Ninh Thuận"
"22903","Xã Phước Dinh","Huyện Thuận Nam","Tỉnh Ninh Thuận"
"21370","Xã Hành Dũng","Huyện Nghĩa Hành","Tỉnh Quảng Ngãi"
"21376","Xã Hành Nhân","Huyện Nghĩa Hành","Tỉnh Quảng Ngãi"
"21382","Xã Hành Minh","Huyện Nghĩa Hành","Tỉnh Quảng Ngãi"
"20728","Xã Phước Hiệp","Huyện Phước Sơn","Tỉnh Quảng Nam"
"20729","Xã Phước Hoà","Huyện Phước Sơn","Tỉnh Quảng Nam"
"22885","Xã Phước Hà","Huyện Thuận Nam","Tỉnh Ninh Thuận"
"22900","Xã Nhị Hà","Huyện Thuận Nam","Tỉnh Ninh Thuận"
"25882","Xã Vĩnh Hoà","Huyện Phú Giáo","Tỉnh Bình Dương"
"25885","Xã Phước Hoà","Huyện Phú Giáo","Tỉnh Bình Dương"
"26689","Thị trấn Phước Hải","Huyện Long Đất","Tỉnh Bà Rịa - Vũng Tàu"
"26686","Xã Phước Hội","Huyện Long Đất","Tỉnh Bà Rịa - Vũng Tàu"
"22912","Xã Phước Vinh","Huyện Ninh Phước","Tỉnh Ninh Thuận"
"22873","Xã Phước Sơn","Huyện Ninh Phước","Tỉnh Ninh Thuận"
"22879","Xã Phước Hậu","Huyện Ninh Phước","Tỉnh Ninh Thuận"
"22876","Xã Phước Thái","Huyện Ninh Phước","Tỉnh Ninh Thuận"
"22891","Xã Phước Hữu","Huyện Ninh Phước","Tỉnh Ninh Thuận"
"31867","Thị trấn Phước Long","Huyện Phước Long","Tỉnh Bạc Liêu"
"31870","Xã Vĩnh Phú Đông","Huyện Phước Long","Tỉnh Bạc Liêu"
"29020","Xã Phước Long","Huyện Giồng Trôm","Tỉnh Bến Tre"
"29026","Xã Long Mỹ","Huyện Giồng Trôm","Tỉnh Bến Tre"
"29023","Xã Hưng Phong","Huyện Giồng Trôm","Tỉnh Bến Tre"
"28162","Xã Phước Lý","Huyện Cần Giuộc","Tỉnh Long An"
"28165","Xã Long Thượng","Huyện Cần Giuộc","Tỉnh Long An"
"28174","Xã Phước Hậu","Huyện Cần Giuộc","Tỉnh Long An"
"28915","Thị trấn Phước Mỹ Trung","Huyện Mỏ Cày Bắc","Tỉnh Bến Tre"
"28889","Xã Phú Mỹ","Huyện Mỏ Cày Bắc","Tỉnh Bến Tre"
"28909","Xã Thạnh Ngãi","Huyện Mỏ Cày Bắc","Tỉnh Bến Tre"
"28912","Xã Tân Phú Tây","Huyện Mỏ Cày Bắc","Tỉnh Bến Tre"
"20731","Xã Phước Đức","Huyện Phước Sơn","Tỉnh Quảng Nam"
"20734","Xã Phước Năng","Huyện Phước Sơn","Tỉnh Quảng Nam"
"20737","Xã Phước Mỹ","Huyện Phước Sơn","Tỉnh Quảng Nam"
"25426","Xã Đăng Hà","Huyện Bù Đăng","Tỉnh Bình Phước"
"25420","Xã Thống Nhất","Huyện Bù Đăng","Tỉnh Bình Phước"
"25429","Xã Phước Sơn","Huyện Bù Đăng","Tỉnh Bình Phước"
"25865","Xã An Thái","Huyện Phú Giáo","Tỉnh Bình Dương"
"25864","Xã Phước Sang","Huyện Phú Giáo","Tỉnh Bình Dương"
"25873","Xã Tân Hiệp","Huyện Phú Giáo","Tỉnh Bình Dương"
"20752","Xã Phước Thành","Huyện Phước Sơn","Tỉnh Quảng Nam"
"20749","Xã Phước Lộc","Huyện Phước Sơn","Tỉnh Quảng Nam"
"20746","Xã Phước Kim","Huyện Phước Sơn","Tỉnh Quảng Nam"
"26416","Xã Phước Bình","Huyện Long Thành","Tỉnh Đồng Nai"
"26422","Xã Phước Thái","Huyện Long Thành","Tỉnh Đồng Nai"
"26419","Xã Tân Hiệp","Huyện Long Thành","Tỉnh Đồng Nai"
"25663","Xã Hiệp Thạnh","Huyện Gò Dầu","Tỉnh Tây Ninh"
"25675","Xã Phước Trạch","Huyện Gò Dầu","Tỉnh Tây Ninh"
"25669","Xã Phước Thạnh","Huyện Gò Dầu","Tỉnh Tây Ninh"
"20773","Xã Phước Trà","Huyện Hiệp Đức","Tỉnh Quảng Nam"
"20770","Xã Sông Trà","Huyện Hiệp Đức","Tỉnh Quảng Nam"
"20776","Xã Phước Gia","Huyện Hiệp Đức","Tỉnh Quảng Nam"
"25504","Xã Hòa Hiệp","Huyện Tân Biên","Tỉnh Tây Ninh"
"25591","Xã Phước Vinh","Huyện Châu Thành","Tỉnh Tây Ninh"
"28198","Xã Long An","Huyện Cần Giuộc","Tỉnh Long An"
"28201","Xã Long Phụng","Huyện Cần Giuộc","Tỉnh Long An"
"28192","Xã Phước Vĩnh Tây","Huyện Cần Giuộc","Tỉnh Long An"
"10279","Xã Phượng Dực","Huyện Phú Xuyên","Thành phố Hà Nội"
"10291","Xã Văn Hoàng","Huyện Phú Xuyên","Thành phố Hà Nội"
"10303","Xã Hoàng Long","Huyện Phú Xuyên","Thành phố Hà Nội"
"10294","Xã Phú Túc","Huyện Phú Xuyên","Thành phố Hà Nội"
"10276","Xã Hồng Minh","Huyện Phú Xuyên","Thành phố Hà Nội"
"05563","Xã Tân Dương","Huyện Định Hóa","Tỉnh Thái Nguyên"
"05566","Xã Phượng Tiến","Huyện Định Hóa","Tỉnh Thái Nguyên"
"05548","Xã Tân Thịnh","Huyện Định Hóa","Tỉnh Thái Nguyên"
"12145","Xã Phù Ủng","Huyện Ân Thi","Tỉnh Hưng Yên"
"12148","Xã Bắc Sơn","Huyện Ân Thi","Tỉnh Hưng Yên"
"12154","Xã Đào Dương","Huyện Ân Thi","Tỉnh Hưng Yên"
"12151","Xã Bãi Sậy","Huyện Ân Thi","Tỉnh Hưng Yên"
"09361","Xã Minh Đạo","Huyện Tiên Du","Tỉnh Bắc Ninh"
"09364","Xã Cảnh Hưng","Huyện Tiên Du","Tỉnh Bắc Ninh"
"09349","Xã Phật Tích","Huyện Tiên Du","Tỉnh Bắc Ninh"
"00712","Thị trấn Phó Bảng","Huyện Đồng Văn","Tỉnh Hà Giang"
"00727","Xã Phố Là","Huyện Đồng Văn","Tỉnh Hà Giang"
"00745","Xã Phố Cáo","Huyện Đồng Văn","Tỉnh Hà Giang"
"00754","Xã Lũng Thầu","Huyện Đồng Văn","Tỉnh Hà Giang"
"12523","Thị trấn An Bài","Huyện Quỳnh Phụ","Tỉnh Thái Bình"
"12547","Xã An Vũ","Huyện Quỳnh Phụ","Tỉnh Thái Bình"
"12514","Xã An Ninh","Huyện Quỳnh Phụ","Tỉnh Thái Bình"
"12559","Xã An Mỹ","Huyện Quỳnh Phụ","Tỉnh Thái Bình"
"12541","Xã An Thanh","Huyện Quỳnh Phụ","Tỉnh Thái Bình"
"01627","Thị trấn Tà Lùng","Huyện Quảng Hòa","Tỉnh Cao Bằng"
"01651","Xã Mỹ Hưng","Huyện Quảng Hòa","Tỉnh Cao Bằng"
"01639","Xã Đại Sơn","Huyện Quảng Hòa","Tỉnh Cao Bằng"
"01648","Thị trấn Hoà Thuận","Huyện Quảng Hòa","Tỉnh Cao Bằng"
"12022","Xã Xuân Quan","Huyện Văn Giang","Tỉnh Hưng Yên"
"12025","Xã Cửu Cao","Huyện Văn Giang","Tỉnh Hưng Yên"
"12028","Xã Phụng Công","Huyện Văn Giang","Tỉnh Hưng Yên"
"31420","Xã Hòa Mỹ","Huyện Phụng Hiệp","Tỉnh Hậu Giang"
"31417","Xã Phụng Hiệp","Huyện Phụng Hiệp","Tỉnh Hậu Giang"
"01975","Xã Vi Hương","Huyện Bạch Thông","Tỉnh Bắc Kạn"
"01969","Thị trấn Phủ Thông","Huyện Bạch Thông","Tỉnh Bắc Kạn"
"01993","Xã Tân Tú","Huyện Bạch Thông","Tỉnh Bắc Kạn"
"01990","Xã Lục Bình","Huyện Bạch Thông","Tỉnh Bắc Kạn"
"03370","Xã Pú Nhi","Huyện Điện Biên Đông","Tỉnh Điện Biên"
"03371","Xã Nong U","Huyện Điện Biên Đông","Tỉnh Điện Biên"
"03527","Xã Pa Khoá","Huyện Sìn Hồ","Tỉnh Lai Châu"
"03523","Xã Pu Sam Cáp","Huyện Sìn Hồ","Tỉnh Lai Châu"
"03532","Xã Noong Hẻo","Huyện Sìn Hồ","Tỉnh Lai Châu"
"05224","Xã Cun Pheo","Huyện Mai Châu","Tỉnh Hoà Bình"
"05212","Xã Hang Kia","Huyện Mai Châu","Tỉnh Hoà Bình"
"05209","Xã Pà Cò","Huyện Mai Châu","Tỉnh Hoà Bình"
"01120","Xã Pà Vầy Sủ","Huyện Xín Mần","Tỉnh Hà Giang"
"01129","Xã Nàn Ma","Huyện Xín Mần","Tỉnh Hà Giang"
"01135","Xã Bản Ngò","Huyện Xín Mần","Tỉnh Hà Giang"
"01096","Thị trấn Cốc Pài","Huyện Xín Mần","Tỉnh Hà Giang"
"14956","Xã Lũng Niêm","Huyện Bá Thước","Tỉnh Thanh Hóa"
"14968","Xã Thành Lâm","Huyện Bá Thước","Tỉnh Thanh Hóa"
"14938","Xã Thành Sơn","Huyện Bá Thước","Tỉnh Thanh Hóa"
"14863","Xã Pù Nhi","Huyện Mường Lát","Tỉnh Thanh Hóa"
"03271","Xã Pú Nhung","Huyện Tuần Giáo","Tỉnh Điện Biên"
"03260","Xã Rạng Đông","Huyện Tuần Giáo","Tỉnh Điện Biên"
"03265","Xã Ta Ma","Huyện Tuần Giáo","Tỉnh Điện Biên"
"04234","Xã Dồm Cang","Huyện Sốp Cộp","Tỉnh Sơn La"
"04228","Xã Púng Bánh","Huyện Sốp Cộp","Tỉnh Sơn La"
"04225","Xã Sam Kha","Huyện Sốp Cộp","Tỉnh Sơn La"
"04495","Xã Nậm Khắt","Huyện Mù Căng Chải","Tỉnh Yên Bái"
"04483","Xã La Pán Tẩn","Huyện Mù Căng Chải","Tỉnh Yên Bái"
"04486","Xã Dế Su Phình","Huyện Mù Căng Chải","Tỉnh Yên Bái"
"04492","Xã Púng Luông","Huyện Mù Căng Chải","Tỉnh Yên Bái"
"24316","Thị trấn Pơng Drang","Huyện Krông Búk","Tỉnh Đắk Lắk"
"24317","Xã Tân Lập","Huyện Krông Búk","Tỉnh Đắk Lắk"
"24319","Xã Ea Ngai","Huyện Krông Búk","Tỉnh Đắk Lắk"
"03871","Xã Pắc Ngà","Huyện Bắc Yên","Tỉnh Sơn La"
"03877","Xã Chim Vàn","Huyện Bắc Yên","Tỉnh Sơn La"
"03616","Xã Pắc Ta","Huyện Tân Uyên","Tỉnh Lai Châu"
"03607","Xã Hố Mít","Huyện Tân Uyên","Tỉnh Lai Châu"
"01057","Xã Pờ Ly Ngài","Huyện Hoàng Su Phì","Tỉnh Hà Giang"
"01060","Xã Sán Xả Hồ","Huyện Hoàng Su Phì","Tỉnh Hà Giang"
"01054","Xã Nàng Đôn","Huyện Hoàng Su Phì","Tỉnh Hà Giang"
"24016","Xã Chư Răng","Huyện Ia Pa","Tỉnh Gia Lai"
"24013","Xã Pờ Tó","Huyện Ia Pa","Tỉnh Gia Lai"
"06517","Xã Quan Sơn","Huyện Chi Lăng","Tỉnh Lạng Sơn"
"06514","Xã Hữu Kiên","Huyện Chi Lăng","Tỉnh Lạng Sơn"
"14998","Xã Trung Thượng","Huyện Quan Sơn","Tỉnh Thanh Hóa"
"15016","Thị trấn Sơn Lư","Huyện Quan Sơn","Tỉnh Thanh Hóa"
"17566","Xã Xuân Thành","Huyện Yên Thành","Tỉnh Nghệ An"
"17569","Xã Bắc Thành","Huyện Yên Thành","Tỉnh Nghệ An"
"17575","Xã Trung Thành","Huyện Yên Thành","Tỉnh Nghệ An"
"17584","Xã Nam Thành","Huyện Yên Thành","Tỉnh Nghệ An"
"01237","Thị trấn Yên Bình","Huyện Quang Bình","Tỉnh Hà Giang"
"01228","Xã Tân Nam","Huyện Quang Bình","Tỉnh Hà Giang"
"14860","Xã Quang Chiểu","Huyện Mường Lát","Tỉnh Thanh Hóa"
"01456","Xã Quang Hán","Huyện Trùng Khánh","Tỉnh Cao Bằng"
"01468","Xã Quang Vinh","Huyện Trùng Khánh","Tỉnh Cao Bằng"
"14062","Xã Trực Khang","Huyện Trực Ninh","Tỉnh Nam Định"
"14068","Xã Trực Mỹ","Huyện Trực Ninh","Tỉnh Nam Định"
"14065","Xã Trực Thuận","Huyện Trực Ninh","Tỉnh Nam Định"
"12391","Thị trấn Trần Cao","Huyện Phù Cừ","Tỉnh Hưng Yên"
"12394","Xã Minh Tân","Huyện Phù Cừ","Tỉnh Hưng Yên"
"12400","Xã Quang Hưng","Huyện Phù Cừ","Tỉnh Hưng Yên"
"12409","Xã Tống Phan","Huyện Phù Cừ","Tỉnh Hưng Yên"
"01552","Xã Quang Long","Huyện Hạ Lang","Tỉnh Cao Bằng"
"01546","Xã Đức Quang","Huyện Hạ Lang","Tỉnh Cao Bằng"
"01540","Xã Thắng Lợi","Huyện Hạ Lang","Tỉnh Cao Bằng"
"13111","Xã Vũ Lễ","Huyện Kiến Xương","Tỉnh Thái Bình"
"13135","Xã Hòa Bình","Huyện Kiến Xương","Tỉnh Thái Bình"
"13132","Xã Quang Lịch","Huyện Kiến Xương","Tỉnh Thái Bình"
"08973","Thị trấn Chi Đông","Huyện Mê Linh","Thành phố Hà Nội"
"08989","Thị trấn Quang Minh","Huyện Mê Linh","Thành phố Hà Nội"
"08977","Xã Kim Hoa","Huyện Mê Linh","Thành phố Hà Nội"
"08974","Xã Đại Thịnh","Huyện Mê Linh","Thành phố Hà Nội"
"05674","Xã Quang Sơn","Huyện Đồng Hỷ","Tỉnh Thái Nguyên"
"05668","Xã Tân Long","Huyện Đồng Hỷ","Tỉnh Thái Nguyên"
"14650","Xã Như Hòa","Huyện Kim Sơn","Tỉnh Ninh Bình"
"14647","Xã Quang Thiện","Huyện Kim Sơn","Tỉnh Ninh Bình"
"14656","Xã Đồng Hướng","Huyện Kim Sơn","Tỉnh Ninh Bình"
"07315","Xã Quang Trung","Huyện Tân Yên","Tỉnh Bắc Giang"
"07333","Xã Lam Sơn","Huyện Tân Yên","Tỉnh Bắc Giang"
"01465","Xã Quang Trung","Huyện Trùng Khánh","Tỉnh Cao Bằng"
"01453","Xã Tri Phương","Huyện Trùng Khánh","Tỉnh Cao Bằng"
"01462","Xã Xuân Nội","Huyện Trùng Khánh","Tỉnh Cao Bằng"
"17521","Xã Kim Thành","Huyện Yên Thành","Tỉnh Nghệ An"
"17533","Xã Quang Thành","Huyện Yên Thành","Tỉnh Nghệ An"
"17545","Xã Đồng Thành","Huyện Yên Thành","Tỉnh Nghệ An"
"04525","Xã Kiên Thành","Huyện Trấn Yên","Tỉnh Yên Bái"
"04531","Xã Y Can","Huyện Trấn Yên","Tỉnh Yên Bái"
"04519","Xã Quy Mông","Huyện Trấn Yên","Tỉnh Yên Bái"
"04858","Xã Đoàn Kết","Huyện Đà Bắc","Tỉnh Hoà Bình"
"04861","Xã Đồng Ruộng","Huyện Đà Bắc","Tỉnh Hoà Bình"
"04870","Xã Trung Thành","Huyện Đà Bắc","Tỉnh Hoà Bình"
"04873","Xã Yên Hòa","Huyện Đà Bắc","Tỉnh Hoà Bình"
"05323","Xã Chí Đạo","Huyện Lạc Sơn","Tỉnh Hoà Bình"
"05320","Xã Định Cư","Huyện Lạc Sơn","Tỉnh Hoà Bình"
"05299","Xã Quyết Thắng","Huyện Lạc Sơn","Tỉnh Hoà Bình"
"11758","Xã Đại Thắng","Huyện Tiên Lãng","Thành phố Hải Phòng"
"11761","Xã Tiên Cường","Huyện Tiên Lãng","Thành phố Hải Phòng"
"11764","Xã Tự Cường","Huyện Tiên Lãng","Thành phố Hải Phòng"
"03280","Xã Tỏa Tình","Huyện Tuần Giáo","Tỉnh Điện Biên"
"03295","Xã Quài Tở","Huyện Tuần Giáo","Tỉnh Điện Biên"
"03304","Xã Tênh Phông","Huyện Tuần Giáo","Tỉnh Điện Biên"
"32182","Xã Quách Phẩm","Huyện Đầm Dơi","Tỉnh Cà Mau"
"32179","Xã Quách Phẩm Bắc","Huyện Đầm Dơi","Tỉnh Cà Mau"
"05851","Thị trấn Quân Chu","Huyện Đại Từ","Tỉnh Thái Nguyên"
